Title,Published At,URL,Content,Rating,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM shares soar to over 10-year high on rosy AI outlook,2024-01-25T15:41:33+00:00,https://www.investing.com/news/stock-market-news/ibm-shares-soar-to-over-10year-high-on-rosy-ai-outlook-3283221,"This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command or malformed data. You can email the site owner to let them know you were blocked. Please include what you were doing when this page came up and the Cloudflare Ray ID found at the bottom of this page. 
Cloudflare Ray ID: 86e2d963a9ced170
�?
      Your IP:
      Click to reveal
2a02:c7c:ec87:4b00:d424:bff1:5c6:228e
�?
Performance & security by Cloudflare
",0,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM shares soar to over 10-year high on rosy AI outlook,2024-01-25T15:35:57+00:00,https://www.marketscreener.com/quote/stock/IBM-4828/news/IBM-shares-soar-to-over-10-year-high-on-rosy-AI-outlook-45814476/?utm_medium=RSS&utm_content=20240125,Forbidden. XID: 88455112 Varnish cache server,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"IBM talks up cost savings, including 'workforce rebalancing'",2024-01-25T13:18:18+00:00,https://go.theregister.com/feed/www.theregister.com/2024/01/25/ibm_q4/,,No rating found,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stocks making the biggest moves premarket: IBM, Tesla, Nokia, Humana and more",2024-01-25T13:06:00+00:00,https://www.cnbc.com/2024/01/25/stocks-making-the-biggest-moves-premarket-ibm-tsla-nok-hum-and-more.html,"Credit Cards Loans Banking Mortgages Insurance Credit Monitoring Personal Finance Small Business Taxes Help for Low Credit Scores Investing SELECT All Credit Cards Find the Credit Card for You Best Credit Cards Best Rewards Credit Cards Best Travel Credit Cards Best 0% APR Credit Cards Best Balance Transfer Credit Cards Best Cash Back Credit Cards Best Credit Card Welcome Bonuses Best Credit Cards to Build Credit SELECT All Loans Find the Best Personal Loan for You Best Personal Loans Best Debt Consolidation Loans Best Loans to Refinance Credit Card Debt Best Loans with Fast Funding Best Small Personal Loans Best Large Personal Loans Best Personal Loans to Apply Online Best Student Loan Refinance SELECT All Banking Find the Savings Account for You Best High Yield Savings Accounts Best Big Bank Savings Accounts Best Big Bank Checking Accounts Best No Fee Checking Accounts No Overdraft Fee Checking Accounts Best Checking Account Bonuses Best Money Market Accounts Best CDs Best Credit Unions SELECT All Mortgages Best Mortgages Best Mortgages for Small Down Payment Best Mortgages for No Down Payment Best Mortgages with No Origination Fee Best Mortgages for Average Credit Score Adjustable Rate Mortgages Affording a Mortgage SELECT All Insurance Best Life Insurance Best Homeowners Insurance Best Renters Insurance Best Car Insurance Travel Insurance SELECT All Credit Monitoring Best Credit Monitoring Services Best Identity Theft Protection How to Boost Your Credit Score Credit Repair Services SELECT All Personal Finance Best Budgeting Apps Best Expense Tracker Apps Best Money Transfer Apps Best Resale Apps and Sites Buy Now Pay Later (BNPL) Apps Best Debt Relief SELECT All Small Business Best Small Business Savings Accounts Best Small Business Checking Accounts Best Credit Cards for Small Business Best Small Business Loans Best Tax Software for Small Business SELECT All Taxes Filing For Free Best Tax Software Best Tax Software for Small Businesses Tax Refunds Tax Brackets Tax Tips Tax By State Tax Payment Plans SELECT All Help for Low Credit Scores Best Credit Cards for Bad Credit Best Personal Loans for Bad Credit Best Debt Consolidation Loans for Bad Credit Personal Loans if You Don't Have Credit Best Credit Cards for Building Credit Personal Loans for 580 Credit Score or Lower Personal Loans for 670 Credit Score or Lower Best Mortgages for Bad Credit Best Hardship Loans How to Boost Your Credit Score SELECT All Investing Best IRA Accounts Best Roth IRA Accounts Best Investing Apps Best Free Stock Trading Platforms Best Robo-Advisors Index Funds Mutual Funds ETFs Bonds  Got a confidential news tip? We want to hear from you. Sign up for free newsletters and get more CNBC delivered to your inbox Get this delivered to your inbox, and more info about our products and services. © 2024 CNBC LLC. All Rights Reserved. A Division of NBCUniversal 
      Data is a real-time snapshot *Data is delayed at least 15 minutes.
      Global Business and Financial News, ...",0,,,,,,,,,,,,,,,,,,,,,,,,,,
These Stocks Are Moving the Most Today,2024-01-25T10:51:23+00:00,https://www.barrons.com/livecoverage/stock-market-today-012524/card/these-stocks-are-moving-the-most-today-y8BvoIisngXe4Sad2aHi?siteid=yhoof2&yptr=yahoo,"That content doesn't seem to exist... have you tried going to the home page, or exploring an interest? Meanwhile, here are some important items you'll want to know:",0,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM's Earnings: Surprising Revenue Growth Acceleration,2024-01-25T10:32:29+00:00,https://seekingalpha.com/article/4664883-ibm-earnings-surprising-revenue-growth-acceleration?source=feed_all_articles,"Ethan Miller Ethan Miller IBM (NYSE:IBM) positively surprised investors with its impressive guidance together with its Q4 2023 results. Here, I contend that IBM's newly found acceleration of its revenue growth rates was a very attractive surprise. That being said, this is far from a blemish-free investment thesis. Most crucially, I find that its balance sheet will be a heavy anchor standing in the way of investors' full upside potential. That being said, there's a lot to like in this story. Overall, I find myself bullish on the stock. IBM's near-term prospects appear promising as evidenced by their robust performance in the fourth quarter of 2023 and the full-year results, demonstrating growth across various segments and strong cash generation. As IBM discussed during its earnings call, the company's strategic focus on enhancing its Software portfolio, particularly with the introduction of the flagship AI and data platform, watsonx, reflects a commitment to innovation. The emphasis on AI and hybrid cloud solutions positions IBM well to meet the growing demand for technology-driven productivity and efficiency enhancements among clients. Additionally, the sustained growth in consulting and strategic partnerships with industry leaders further strengthens IBM's position. The company's leadership is optimistic about achieving their midterm revenue model, with the diversified business model allowing for continued progress in each quarter. Despite the positive outlook, IBM faces challenges in the near term. The competitive landscape in the technology sector is intense, and while IBM has made significant strides in AI and hybrid cloud, the industry is dynamic, and continuous innovation is crucial. Case in point, can IBM remain relevant in this highly disruptive space? The macro environment, while driven by strong technology demand, remains somewhat uneven. Moreover, while the company highlights achievements in consulting, the challenges associated with addressing client demands for data architecture, security, and governance are acknowledged as critical and hard. As you can imagine, IBM has disruptive competitors in practically every sector, particularly in security. Navigating these complexities and ensuring that consulting expertise remains a key differentiator in the market will be vital. Given this context, let's delve into IBM's financials. IBM revenue growth rates IBM revenue growth rates IBM guides to grow by around 5% at constant currency but with approximately 1% currency headwind. This means that investors will be expecting to see ""some"" growth from IBM's 2023 revenues. For a business that many had long ago given up on, as a dead company walking, the fact that IBM has somehow found a way to guide for mid-single-digit revenue growth, implies that the business is going to reaccelerate its growth rates. For investors, there's little better news, than a company that's re-accelerating its revenue growth rates. SA Premium SA Premium In practical term...",2,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM : Jefferies reiterates its Neutral rating,2024-01-25T10:24:14+00:00,https://www.marketscreener.com/quote/stock/IBM-4828/news/IBM-Jefferies-reiterates-its-Neutral-rating-45811040/?utm_medium=RSS&utm_content=20240125,Forbidden. XID: 54614833 Varnish cache server,0,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM : JP Morgan gives a Neutral rating,2024-01-25T10:22:15+00:00,https://www.marketscreener.com/quote/stock/IBM-4828/news/IBM-JP-Morgan-gives-a-Neutral-rating-45811023/?utm_medium=RSS&utm_content=20240125,Forbidden. XID: 108767100 Varnish cache server,1,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM: EPS up 8% in Q4,2024-01-25T08:49:07+00:00,https://www.marketscreener.com/quote/stock/IBM-4828/news/IBM-EPS-up-8-in-Q4-45810298/?utm_medium=RSS&utm_content=20240125,Forbidden. XID: 115090969 Varnish cache server,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hybrid cloud, AI drive IBM’s Q4 earnings",2024-01-25T08:47:10+00:00,https://www.itweb.co.za/content/PmxVE7KEW53qQY85,"Computing company IBM is witnessing accelerated demand for its artificial intelligence (AI)-based offerings. This is according to Arvind Krishna, IBM chairman and CEO, in a statement issued yesterday when the company announced its fourth quarter 2023 earnings results. “In the fourth quarter, we grew revenue in all of our segments, driven by continued adoption of our hybrid cloud and AI offerings,�?says Krishna. “Client demand for AI is accelerating and our book of business for watsonx and generative AI roughly doubled from the third to the fourth quarter. For the year, revenue growth was in line with our expectations, and we exceeded our free cash flow objective.  “Based on the strength of our portfolio and demonstrated track record of innovation, for 2024 we expect revenue performance in line with our mid-single-digit model and about $12 billion in free cash flow.�?Watsonx is IBM’s commercial generative AI and scientific data platform based on cloud computing. It offers a studio, data store and governance toolkit. The announcement comes as big tech firms are increasingly making investments in AI technologies.  According to a recent report by Goldman Sachs, AI investment is forecast to approach $200 billion globally by 2025. IBM reported revenue of $17.4 billion, up 4%, while software revenue was up 3%, consulting revenue up 6% and infrastructure revenue was up 3%. “We again demonstrated the fundamental strengths of our business in the fourth quarter through solid, broad-based revenue growth, continued profit margin expansion, increased productivity gains and strong cash generation,�?says James Kavanaugh, IBM senior vice-president and chief financial officer. “Throughout 2023, those strengths enabled us to increase our investment in R&D [research and development] and talent, and complete nine acquisitions to bolster our hybrid cloud and AI capabilities, all while continuing to return value to shareholders through our dividend.�?In the fourth quarter, the company generated net cash from operating activities of $4.5 billion, up $0.5 billion year-to-year. Net cash from operating activities, excluding IBM Financing receivables, was $6.3 billion. IBM's free cash flow was $6.1 billion, up $0.9 billion year-to-year. The company returned $1.5 billion to shareholders in dividends in the fourth quarter. For the year, the company generated net cash from operating activities of $13.9 billion, up $3.5 billion year-to-year. Net cash from operating activities, excluding IBM Financing receivables, was $12.7 billion. IBM's free cash flow was $11.2 billion, up $1.9 billion year-to-year. IBM ended the fourth quarter with $13.5 billion of cash and marketable securities, up $4.6 billion from year-end 2022. Debt, including IBM Financing debt of $11.9 billion, totalled $56.5 billion, up $5.6 billion since the end of 2022. Share  ITWeb proudly displays the “FAIR�?stamp of the Press Council of South Africa, indicating our commitment to adhere to the Code of Ethics for Pr...",3,,,,,,,,,,,,,,,,,,,,,,,,,,
